station_number,month,mean_temp,mean_dew_point,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_temperature,total_precipitation,fog,rain,snow,hail,thunder,tornado,max_temperature_explicit_enc,day_of_year,day_of_week
725317,8,79.0,70.69999694824219,6.800000190734863,6.400000095367432,9.899999618530272,71.5999984741211,0.050000000745058,0,0,0,0,0,0,1.0,217,6
725327,9,69.5999984741211,50.70000076293945,9.899999618530272,6.400000095367432,9.899999618530272,59.0,0.0,0,0,0,0,0,0,0.0,265,5
725314,2,22.600000381469727,5.900000095367432,10.0,15.0,16.899999618530273,19.0,0.0,0,0,0,0,0,0,0.0,41,6
725315,3,43.70000076293945,37.59999847412109,7.199999809265137,10.600000381469728,21.0,39.0,0.0799999982118606,0,0,0,0,0,0,0.0,87,3
725314,3,40.70000076293945,30.299999237060547,10.0,9.5,14.0,32.0,0.0,0,0,0,0,0,0,0.0,89,5
725326,3,37.09999847412109,27.600000381469727,10.0,7.099999904632568,9.899999618530272,33.79999923706055,0.0,0,0,0,0,0,0,0.0,75,5
725326,7,74.5999984741211,61.0,10.0,6.800000190734863,8.899999618530273,64.4000015258789,0.0,0,0,0,0,0,0,0.0,191,2
725326,12,31.299999237060547,23.700000762939453,10.0,7.400000095367432,18.100000381469727,26.600000381469727,0.0,0,0,0,0,0,0,1.0,365,1
725326,10,36.09999847412109,22.200000762939453,10.0,8.300000190734863,15.0,24.799999237060547,0.0,0,0,0,0,0,0,1.0,302,1
725300,3,43.20000076293945,32.29999923706055,9.300000190734863,10.899999618530272,15.899999618530272,35.599998474121094,0.0,0,0,0,0,0,0,1.0,73,3
725326,2,31.5,28.39999961853028,3.700000047683716,15.5,22.89999961853028,26.600000381469727,0.25,0,0,0,0,0,0,0.0,37,2
725317,1,52.20000076293945,49.5,4.5,11.600000381469728,15.899999618530272,42.79999923706055,0.0,1,1,1,1,1,1,1.0,6,6
725326,11,22.5,7.5,10.0,10.0,15.899999618530272,15.800000190734863,0.0,0,0,0,0,0,0,0.0,326,4
725320,12,34.099998474121094,26.700000762939453,10.0,7.5,19.0,26.600000381469727,0.0,0,0,0,0,0,0,1.0,365,1
725300,10,60.29999923706055,48.20000076293945,9.199999809265137,10.0,18.100000381469727,54.0,0.4199999868869781,0,0,0,0,0,0,0.0,281,1
725300,4,62.5,49.29999923706055,8.199999809265137,7.5,13.0,42.09999847412109,0.0,0,0,0,0,0,0,0.0,113,1
725330,11,34.0,24.100000381469727,10.0,9.199999809265137,13.0,27.0,0.0,0,0,0,0,0,0,0.0,331,2
725315,10,56.29999923706055,42.70000076293945,10.0,4.800000190734863,8.0,43.0,0.0,0,0,0,0,0,0,0.0,283,3
725305,1,33.0,24.600000381469727,8.0,12.100000381469728,25.100000381469727,16.0,0.0,0,0,0,0,0,0,0.0,28,0
725330,1,16.200000762939453,7.599999904632568,10.0,7.400000095367432,19.0,6.099999904632568,0.0,0,0,0,0,0,0,0.0,31,3
725300,1,54.20000076293945,51.20000076293945,8.300000190734863,11.600000381469728,22.89999961853028,41.0,0.3899999856948852,0,0,0,0,0,0,0.0,8,1
725320,10,52.900001525878906,40.400001525878906,10.0,4.300000190734863,9.899999618530272,41.0,0.0,0,0,0,0,0,0,1.0,276,3
725305,2,29.200000762939453,25.5,4.199999809265137,5.199999809265137,9.899999618530272,23.0,0.0099999997764825,0,0,0,0,0,0,1.0,39,4
725330,2,38.79999923706055,33.599998474121094,7.800000190734863,9.699999809265137,23.89999961853028,23.0,0.2599999904632568,0,0,0,0,0,0,1.0,48,6
725314,9,79.80000305175781,68.0,7.599999904632568,4.599999904632568,8.0,69.0999984741211,0.0,0,0,0,0,0,0,0.0,245,0
725327,4,64.19999694824219,47.5,10.0,9.300000190734863,18.100000381469727,53.59999847412109,0.0,0,0,0,0,0,0,1.0,109,4
725330,8,76.9000015258789,66.9000015258789,6.900000095367432,3.5999999046325684,13.0,57.0,0.050000000745058,0,0,0,0,0,0,0.0,235,4
725305,8,71.19999694824219,56.79999923706055,10.0,6.099999904632568,9.899999618530272,60.79999923706055,0.0,0,0,0,0,0,0,1.0,237,6
725315,1,33.29999923706055,28.700000762939453,7.099999904632568,7.800000190734863,14.0,26.600000381469727,0.0,0,0,0,0,0,0,1.0,12,5
725315,10,68.9000015258789,57.70000076293945,10.0,6.599999904632568,13.0,59.0,0.0,0,0,0,0,0,0,1.0,287,0
725300,7,80.5999984741211,67.0999984741211,10.0,6.400000095367432,13.0,61.0,0.0,0,0,0,0,0,0,0.0,198,2
725326,8,67.19999694824219,56.59999847412109,10.0,2.0,6.0,62.59999847412109,0.0,0,0,0,0,0,0,1.0,213,5
725305,11,49.79999923706055,37.20000076293945,10.0,8.399999618530273,14.0,42.79999923706055,0.0,0,0,0,0,0,0,1.0,306,0
725305,6,76.19999694824219,58.400001525878906,10.0,13.399999618530272,22.0,68.0,0.1800000071525573,0,0,0,0,0,0,0.0,179,6
725314,10,55.79999923706055,52.0,8.0,9.600000381469728,12.0,46.400001525878906,2.359999895095825,0,0,0,0,0,0,1.0,296,4
725330,10,61.70000076293945,54.70000076293945,9.300000190734863,10.5,20.0,55.400001525878906,0.0099999997764825,0,0,0,0,0,0,1.0,303,4
725326,10,41.400001525878906,29.799999237060547,9.600000381469728,8.100000381469727,14.0,30.200000762939453,0.0,0,0,0,0,0,0,0.0,286,1
725326,5,58.900001525878906,39.09999847412109,10.0,2.200000047683716,8.0,44.59999847412109,0.0,0,0,0,0,0,0,0.0,124,0
725314,10,46.0,37.70000076293945,8.199999809265137,4.900000095367432,15.0,32.0,0.2300000041723251,1,1,1,1,1,1,0.0,283,5
725316,5,58.20000076293945,44.29999923706055,9.899999618530272,5.099999904632568,11.100000381469728,46.0,0.0,0,0,0,0,0,0,0.0,131,0
725315,3,23.799999237060547,14.600000381469728,10.0,15.100000381469728,21.0,19.39999961853028,0.0,0,0,0,0,0,0,1.0,60,6
725300,6,58.20000076293945,50.20000076293945,9.399999618530272,9.199999809265137,14.0,55.0,0.0,0,0,0,0,0,0,0.0,162,3
725315,10,56.5,49.5,8.600000381469727,4.800000190734863,8.899999618530273,51.79999923706055,0.2000000029802322,0,0,0,0,0,0,1.0,295,3
725330,1,9.5,3.299999952316284,6.5,4.699999809265137,8.899999618530273,0.0,0.0,1,1,1,1,1,1,0.0,20,1
725315,4,54.59999847412109,37.09999847412109,10.0,12.300000190734863,23.89999961853028,37.900001525878906,0.0,0,0,0,0,0,0,0.0,113,3
725327,4,56.70000076293945,37.20000076293945,10.0,3.0,9.899999618530272,42.09999847412109,0.0,0,0,0,0,0,0,0.0,108,5
725314,5,68.9000015258789,58.5,9.800000190734863,8.899999618530273,16.899999618530273,60.79999923706055,0.3199999928474426,0,0,0,0,0,0,1.0,133,2
725327,12,30.100000381469727,28.200000762939453,5.699999809265137,4.699999809265137,8.0,28.0,0.0900000035762786,0,0,0,0,0,0,0.0,354,6
725326,11,45.20000076293945,31.299999237060547,10.0,6.599999904632568,11.100000381469728,33.79999923706055,0.0,0,0,0,0,0,0,1.0,317,4
725314,2,23.799999237060547,10.399999618530272,9.600000381469728,8.199999809265137,15.0,14.0,0.0299999993294477,0,0,0,0,0,0,0.0,36,3
725316,8,64.80000305175781,56.79999923706055,9.100000381469728,2.400000095367432,7.0,53.09999847412109,0.0,0,0,0,0,0,0,0.0,236,0
725327,3,39.70000076293945,25.200000762939453,10.0,7.400000095367432,13.0,28.39999961853028,0.0,0,0,0,0,0,0,1.0,78,3
725300,7,63.09999847412109,51.79999923706055,10.0,8.300000190734863,12.0,57.0,0.0,0,0,0,0,0,0,0.0,199,5
725315,1,26.700000762939453,21.799999237060547,7.300000190734863,6.800000190734863,11.100000381469728,12.899999618530272,0.0,0,0,0,0,0,0,0.0,22,3
725320,6,72.5999984741211,54.09999847412109,10.0,8.600000381469727,15.899999618530272,62.59999847412109,0.0,0,0,0,0,0,0,1.0,180,0
725320,7,69.69999694824219,58.29999923706055,9.600000381469728,1.7000000476837158,5.099999904632568,57.900001525878906,0.0,0,0,0,0,0,0,0.0,184,4
725305,5,72.30000305175781,49.09999847412109,10.0,10.0,16.899999618530273,59.0,0.0,0,0,0,0,0,0,0.0,141,3
725327,4,43.70000076293945,29.89999961853028,10.0,14.699999809265137,23.89999961853028,35.599998474121094,0.2899999916553497,0,0,0,0,0,0,1.0,91,2
725300,6,64.80000305175781,60.400001525878906,5.400000095367432,7.599999904632568,15.899999618530272,60.79999923706055,0.3600000143051147,1,1,1,1,1,1,1.0,168,2
725300,10,42.400001525878906,33.79999923706055,8.899999618530273,8.100000381469727,15.0,33.79999923706055,0.0199999995529651,0,0,0,0,0,0,1.0,286,1
725315,3,46.20000076293945,23.600000381469727,10.0,10.0,15.899999618530272,33.79999923706055,0.0,0,0,0,0,0,0,1.0,78,3
725330,4,47.0,40.70000076293945,7.800000190734863,15.0,22.0,42.09999847412109,0.6299999952316284,0,0,0,0,0,0,0.0,93,4
725305,4,57.09999847412109,40.0,9.399999618530272,3.299999952316284,8.899999618530273,39.900001525878906,0.0,0,0,0,0,0,0,0.0,108,5
725316,4,63.400001525878906,48.0,10.0,13.800000190734863,21.0,52.0,0.0,0,0,0,0,0,0,0.0,95,1
725315,2,39.29999923706055,35.79999923706055,4.099999904632568,8.0,12.0,32.0,0.0,0,0,0,0,0,0,1.0,36,5
725326,6,66.0,57.70000076293945,8.300000190734863,9.300000190734863,19.0,62.59999847412109,0.0,0,0,0,0,0,0,0.0,154,4
725326,6,79.5999984741211,66.5,9.600000381469728,3.0999999046325684,14.0,62.59999847412109,0.0,0,0,0,0,0,0,1.0,180,2
725326,12,33.900001525878906,28.299999237060547,9.5,5.599999904632568,9.899999618530272,32.0,0.0,0,0,0,0,0,0,1.0,360,0
725305,8,71.69999694824219,58.900001525878906,7.400000095367432,3.0999999046325684,9.899999618530272,57.900001525878906,0.0,0,0,0,0,0,0,0.0,229,2
725314,8,77.80000305175781,73.19999694824219,5.400000095367432,4.099999904632568,8.0,69.80000305175781,0.209999993443489,1,1,1,1,1,1,1.0,230,3
725317,4,59.29999923706055,57.400001525878906,6.800000190734863,9.600000381469728,15.0,53.09999847412109,0.3100000023841858,0,0,0,0,0,0,0.0,102,1
725315,12,27.39999961853028,23.600000381469727,7.900000095367432,4.800000190734863,8.0,21.200000762939453,0.0,0,0,0,0,0,0,1.0,347,1
725320,5,68.0,43.20000076293945,10.0,7.0,11.100000381469728,50.0,0.0,0,0,0,0,0,0,1.0,151,1
725305,2,26.5,20.5,8.0,7.0,9.899999618530272,24.100000381469727,0.0,0,0,0,0,0,0,0.0,40,2
725300,2,40.79999923706055,38.09999847412109,5.800000190734863,12.199999809265137,18.100000381469727,35.099998474121094,0.6899999976158142,1,1,1,1,1,1,0.0,45,0
725330,11,48.79999923706055,27.799999237060547,9.899999618530272,9.0,17.100000381469727,28.0,0.0,0,0,0,0,0,0,0.0,316,5
725330,11,32.099998474121094,14.0,10.0,6.199999809265137,11.100000381469728,12.0,0.0,0,0,0,0,0,0,0.0,330,5
725320,10,50.400001525878906,37.400001525878906,9.800000190734863,9.199999809265137,15.0,34.0,0.0,0,0,0,0,0,0,0.0,303,6
725305,8,69.30000305175781,59.79999923706055,9.5,3.200000047683716,8.0,57.0,0.0,0,0,0,0,0,0,0.0,227,0
725314,10,46.900001525878906,36.59999847412109,10.0,12.100000381469728,15.0,44.59999847412109,0.0,0,0,0,0,0,0,1.0,297,0
725316,4,49.400001525878906,37.70000076293945,10.0,5.5,9.899999618530272,42.09999847412109,0.0,0,0,0,0,0,0,0.0,118,3
725305,11,47.59999847412109,39.900001525878906,5.800000190734863,6.599999904632568,11.100000381469728,33.79999923706055,0.050000000745058,0,0,0,0,0,0,1.0,305,1
725317,11,55.0,30.89999961853028,10.0,10.899999618530272,16.899999618530273,44.09999847412109,0.0,0,0,0,0,0,0,0.0,316,5
725305,5,45.79999923706055,27.600000381469727,10.0,4.599999904632568,7.0,30.0,0.0,0,0,0,0,0,0,0.0,124,2
725300,3,29.5,16.899999618530273,9.899999618530272,3.5,8.899999618530273,14.0,0.0,0,0,0,0,0,0,0.0,73,0
725327,8,66.69999694824219,58.70000076293945,9.800000190734863,4.800000190734863,7.0,53.59999847412109,0.0,0,0,0,0,0,0,1.0,237,3
725317,7,73.80000305175781,63.900001525878906,9.199999809265137,3.0999999046325684,9.899999618530272,61.0,0.0,0,0,0,0,0,0,0.0,211,5
725317,11,23.200000762939453,12.0,10.0,9.699999809265137,16.899999618530273,15.800000190734863,0.0,0,0,0,0,0,0,1.0,321,3
725305,4,67.80000305175781,41.09999847412109,10.0,10.300000190734863,16.899999618530273,57.900001525878906,0.0,0,0,0,0,0,0,0.0,101,0
725305,6,72.5,68.19999694824219,7.800000190734863,11.800000190734863,22.89999961853028,69.80000305175781,0.0299999993294477,0,0,0,0,0,0,1.0,169,6
725316,6,76.5999984741211,60.70000076293945,9.800000190734863,9.800000190734863,15.0,66.19999694824219,0.1400000005960464,0,0,0,0,0,0,1.0,158,2
725314,3,64.5,59.79999923706055,7.699999809265137,7.900000095367432,19.0,53.59999847412109,0.8500000238418579,0,0,0,0,0,0,1.0,71,6
725315,1,33.79999923706055,28.89999961853028,9.300000190734863,8.800000190734863,13.0,28.39999961853028,0.0,0,0,0,0,0,0,1.0,31,1
725300,1,30.100000381469727,19.200000762939453,10.0,9.100000381469728,13.0,28.0,0.0,0,0,0,0,0,0,0.0,6,4
725326,5,54.59999847412109,49.29999923706055,9.0,7.400000095367432,14.0,48.20000076293945,0.0199999995529651,0,0,0,0,0,0,0.0,135,0
725326,8,68.5,63.400001525878906,9.199999809265137,2.5999999046325684,6.0,60.79999923706055,0.0,0,0,0,0,0,0,1.0,221,2
725326,6,58.900001525878906,47.0,10.0,4.099999904632568,8.899999618530273,46.400001525878906,0.0099999997764825,0,0,0,0,0,0,1.0,163,0
725330,10,52.0,49.0,5.599999904632568,12.100000381469728,19.0,46.0,1.9700000286102293,0,0,0,0,0,0,0.0,290,1
725305,6,68.5,55.5,9.699999809265137,4.300000190734863,22.89999961853028,57.900001525878906,0.4199999868869781,0,0,0,0,0,0,0.0,153,4
725316,3,38.70000076293945,30.5,8.800000190734863,10.5,18.100000381469727,30.0,0.1500000059604644,0,0,0,0,0,0,0.0,86,0
725300,7,84.4000015258789,65.5,10.0,6.5,11.100000381469728,72.0,0.0099999997764825,0,0,0,0,0,0,0.0,196,5
725320,4,54.70000076293945,33.70000076293945,10.0,4.300000190734863,8.899999618530273,34.0,0.0,0,0,0,0,0,0,0.0,117,3
725316,6,84.4000015258789,69.30000305175781,10.0,10.699999809265137,19.0,75.9000015258789,0.0,0,0,0,0,0,0,0.0,172,2
725330,8,66.5999984741211,53.400001525878906,10.0,5.400000095367432,8.0,53.59999847412109,0.0,0,0,0,0,0,0,1.0,225,6
725317,7,79.5999984741211,73.5,6.599999904632568,5.300000190734863,8.0,73.0,,1,1,1,1,1,1,0.0,210,5
725314,9,69.19999694824219,60.20000076293945,9.5,5.5,8.899999618530273,57.900001525878906,0.0,0,0,0,0,0,0,0.0,245,5
725305,8,70.0999984741211,59.79999923706055,10.0,6.0,11.100000381469728,60.09999847412109,0.0,0,0,0,0,0,0,0.0,220,1
725305,7,77.80000305175781,68.80000305175781,9.0,9.199999809265137,15.899999618530272,73.0,0.0,0,0,0,0,0,0,0.0,183,6
725305,5,71.5999984741211,67.0,5.900000095367432,6.699999809265137,18.100000381469727,66.9000015258789,0.2800000011920929,1,1,1,1,1,1,0.0,151,2
725327,5,53.79999923706055,38.20000076293945,10.0,8.399999618530273,12.0,48.20000076293945,0.0,0,0,0,0,0,0,1.0,141,6
725327,3,34.79999923706055,29.39999961853028,8.100000381469727,4.0,9.899999618530272,30.200000762939453,0.0,0,0,0,0,0,0,1.0,83,4
725314,12,45.79999923706055,39.70000076293945,8.199999809265137,5.0,12.0,35.599998474121094,0.0,0,0,0,0,0,0,1.0,363,4
725300,4,56.20000076293945,34.79999923706055,9.699999809265137,11.5,18.100000381469727,37.0,0.1500000059604644,0,0,0,0,0,0,0.0,119,5
725317,5,61.900001525878906,54.0,8.899999618530273,6.5,8.899999618530273,57.0,0.0,0,0,0,0,0,0,0.0,123,3
725330,3,30.799999237060547,16.600000381469727,10.0,5.5,11.100000381469728,19.39999961853028,0.0,0,0,0,0,0,0,1.0,77,6
725327,9,68.19999694824219,56.59999847412109,9.399999618530272,3.200000047683716,6.0,55.0,0.0,0,0,0,0,0,0,0.0,245,6
725327,3,41.70000076293945,25.100000381469727,9.800000190734863,4.199999809265137,8.0,30.200000762939453,0.0,0,0,0,0,0,0,1.0,70,6
725305,2,-2.900000095367432,-14.0,10.0,13.5,19.0,-6.0,0.0,0,0,0,0,0,0,0.0,35,6
725300,9,77.9000015258789,61.59999847412109,8.800000190734863,5.099999904632568,22.89999961853028,63.0,0.0,0,0,0,0,0,0,0.0,248,2
725316,11,61.59999847412109,57.70000076293945,8.399999618530273,11.600000381469728,14.0,55.0,0.4600000083446502,0,0,0,0,0,0,0.0,316,0
725327,6,78.0999984741211,64.5,6.5,2.900000095367432,6.0,69.80000305175781,0.0,0,0,0,0,0,0,1.0,168,6
725326,11,29.5,15.699999809265137,10.0,8.199999809265137,13.0,26.600000381469727,0.0,0,0,0,0,0,0,0.0,327,4
725326,12,18.799999237060547,16.200000762939453,5.699999809265137,4.400000095367432,11.100000381469728,15.800000190734863,0.0,0,0,0,0,0,0,0.0,343,6
725326,2,-4.800000190734863,-15.0,9.899999618530272,6.800000190734863,14.0,-11.199999809265137,0.0,0,0,0,0,0,0,0.0,36,0
725314,3,48.70000076293945,43.79999923706055,8.399999618530273,10.699999809265137,29.89999961853028,41.0,1.4199999570846558,0,0,0,0,0,0,0.0,74,3
725330,12,33.400001525878906,29.799999237060547,5.0,7.599999904632568,19.0,30.200000762939453,0.0,1,1,1,1,1,1,1.0,362,4
725300,11,40.09999847412109,32.20000076293945,9.800000190734863,8.899999618530273,14.0,34.0,0.0,0,0,0,0,0,0,0.0,322,6
725320,3,40.70000076293945,34.5,7.099999904632568,12.899999618530272,23.89999961853028,30.200000762939453,0.3400000035762787,1,1,1,1,1,1,0.0,60,3
725317,12,25.299999237060547,21.600000381469727,3.799999952316284,17.799999237060547,28.0,19.39999961853028,0.4099999964237213,1,1,1,1,1,1,1.0,350,6
725315,9,70.9000015258789,69.69999694824219,5.0,2.5999999046325684,8.0,66.0,1.25,1,1,1,1,1,1,0.0,251,5
725320,2,6.5,-1.399999976158142,9.699999809265137,4.800000190734863,11.100000381469728,0.0,0.0799999982118606,0,0,0,0,0,0,0.0,38,2
725300,9,63.20000076293945,47.20000076293945,10.0,7.5,14.0,50.0,0.0,0,0,0,0,0,0,0.0,272,5
725330,6,66.0999984741211,59.400001525878906,9.600000381469728,8.300000190734863,15.899999618530272,62.09999847412109,1.2200000286102295,0,0,0,0,0,0,0.0,155,0
725314,6,76.9000015258789,69.5999984741211,8.5,3.0999999046325684,11.100000381469728,70.0,,0,0,0,0,0,0,0.0,178,2
725326,4,27.299999237060547,8.699999809265137,10.0,12.600000381469728,19.0,19.39999961853028,0.0,0,0,0,0,0,0,0.0,97,5
725300,11,45.29999923706055,25.100000381469727,10.0,6.900000095367432,12.0,36.0,0.0,0,0,0,0,0,0,0.0,305,3
725300,12,32.20000076293945,26.89999961853028,6.699999809265137,8.100000381469727,14.0,30.0,0.0,1,1,1,1,1,1,0.0,362,4
725317,5,55.29999923706055,32.0,10.0,4.199999809265137,9.899999618530272,37.900001525878906,0.0,0,0,0,0,0,0,0.0,138,4
725314,7,77.69999694824219,62.5,8.5,4.400000095367432,12.0,62.59999847412109,0.0,1,1,1,1,1,1,1.0,212,1
725305,8,78.69999694824219,65.9000015258789,8.0,1.600000023841858,6.0,66.0,0.0,0,0,0,0,0,0,0.0,213,2
725300,9,56.0,39.59999847412109,10.0,5.800000190734863,13.0,44.59999847412109,0.0,0,0,0,0,0,0,1.0,259,6
725326,9,67.4000015258789,55.900001525878906,7.800000190734863,4.199999809265137,8.0,53.59999847412109,0.0,0,0,0,0,0,0,0.0,266,0
725317,8,78.5,69.30000305175781,7.699999809265137,2.700000047683716,6.0,68.0,0.0,0,0,0,0,0,0,1.0,236,5
725320,11,59.0,44.900001525878906,9.699999809265137,6.800000190734863,13.0,48.900001525878906,0.0,0,0,0,0,0,0,0.0,309,1
725326,11,36.400001525878906,30.200000762939453,10.0,14.399999618530272,22.89999961853028,35.599998474121094,0.0700000002980232,0,0,0,0,0,0,0.0,313,5
725326,12,29.5,21.5,9.899999618530272,7.400000095367432,14.0,17.600000381469727,0.0,0,0,0,0,0,0,0.0,348,5
725317,11,35.400001525878906,27.299999237060547,10.0,10.399999618530272,18.100000381469727,30.200000762939453,0.0099999997764825,0,0,0,0,0,0,1.0,321,6
725315,1,35.70000076293945,32.599998474121094,7.599999904632568,8.699999809265137,16.899999618530273,30.200000762939453,0.0,0,0,0,0,0,0,1.0,10,3
725327,1,6.0,1.2000000476837158,8.600000381469727,7.199999809265137,11.100000381469728,-2.200000047683716,0.0,0,0,0,0,0,0,1.0,3,3
725315,4,40.20000076293945,35.400001525878906,9.699999809265137,18.299999237060547,22.0,36.0,0.0099999997764825,0,0,0,0,0,0,0.0,103,5
725327,12,-0.2000000029802322,-5.699999809265137,8.899999618530273,,,-2.900000095367432,0.0,1,1,1,1,1,1,0.0,357,0
725315,7,74.5999984741211,69.69999694824219,8.899999618530273,7.699999809265137,27.0,66.19999694824219,1.3700000047683716,1,1,1,1,1,1,1.0,194,5
725330,10,66.30000305175781,54.0,10.0,7.0,20.0,51.09999847412109,0.0,0,0,0,0,0,0,0.0,288,1
725317,5,53.29999923706055,42.79999923706055,10.0,8.300000190734863,21.0,42.09999847412109,0.0799999982118606,0,0,0,0,0,0,0.0,133,0
725315,12,29.700000762939453,26.5,6.300000190734863,7.699999809265137,14.0,27.0,0.0,0,0,0,0,0,0,0.0,355,5
725316,9,76.80000305175781,67.0,9.300000190734863,4.300000190734863,9.899999618530272,64.4000015258789,0.0,0,0,0,0,0,0,1.0,246,1
725300,1,37.20000076293945,30.100000381469727,8.600000381469727,13.300000190734863,18.100000381469727,21.89999961853028,0.0,0,0,0,0,0,0,0.0,5,5
725316,8,72.0999984741211,62.29999923706055,9.0,3.200000047683716,8.0,61.0,0.0,0,0,0,0,0,0,0.0,227,3
725327,6,70.9000015258789,55.20000076293945,10.0,4.300000190734863,12.0,61.0,0.0,0,0,0,0,0,0,0.0,173,5
725315,7,71.5,58.20000076293945,9.5,3.5999999046325684,8.0,59.0,0.0,0,0,0,0,0,0,0.0,209,6
725305,7,78.9000015258789,68.19999694824219,7.5,5.900000095367432,9.899999618530272,69.80000305175781,0.0,0,0,0,0,0,0,1.0,200,4
725330,6,76.5,61.5,10.0,6.5,13.0,61.0,0.0,0,0,0,0,0,0,0.0,164,3
725330,11,25.200000762939453,15.199999809265137,10.0,4.5,13.0,14.0,0.0,0,0,0,0,0,0,0.0,328,6
725315,9,69.19999694824219,55.400001525878906,8.300000190734863,3.299999952316284,8.0,57.20000076293945,0.0,0,0,0,0,0,0,1.0,269,3
725315,10,46.09999847412109,30.600000381469727,10.0,10.800000190734863,18.100000381469727,37.0,0.0,0,0,0,0,0,0,0.0,296,2
725327,8,72.0,56.20000076293945,9.899999618530272,2.900000095367432,8.0,55.900001525878906,0.0,0,0,0,0,0,0,0.0,244,6
725314,3,48.09999847412109,40.900001525878906,7.800000190734863,7.099999904632568,15.0,44.09999847412109,0.0,0,0,0,0,0,0,0.0,75,5
725330,9,71.19999694824219,61.900001525878906,9.0,8.899999618530273,18.100000381469727,66.0,0.0399999991059303,0,0,0,0,0,0,0.0,249,4
725314,8,81.9000015258789,74.5999984741211,7.300000190734863,5.099999904632568,8.899999618530273,73.0,0.0,0,0,0,0,0,0,0.0,217,0
725316,11,36.29999923706055,23.799999237060547,10.0,12.199999809265137,18.100000381469727,30.200000762939453,0.0,0,0,0,0,0,0,1.0,322,0
725315,10,57.400001525878906,41.0,10.0,6.699999809265137,8.899999618530273,42.09999847412109,0.0,0,0,0,0,0,0,0.0,279,6
725326,7,76.19999694824219,60.0,10.0,3.0,6.0,66.19999694824219,0.0,0,0,0,0,0,0,1.0,194,0
725305,9,59.400001525878906,45.29999923706055,10.0,2.400000095367432,8.0,44.59999847412109,0.0,0,0,0,0,0,0,1.0,244,1
725315,9,59.5,48.5,10.0,5.400000095367432,8.899999618530273,50.0,0.0,0,0,0,0,0,0,1.0,244,1
725314,2,54.29999923706055,50.20000076293945,7.300000190734863,10.600000381469728,27.0,45.0,2.5,0,0,0,0,0,0,0.0,42,2
725326,5,66.5,49.900001525878906,10.0,5.699999809265137,13.0,53.59999847412109,0.0,0,0,0,0,0,0,1.0,143,5
725326,4,41.20000076293945,29.39999961853028,8.300000190734863,15.899999618530272,25.100000381469727,35.599998474121094,0.0299999993294477,0,0,0,0,0,0,0.0,103,0
725326,7,67.0,56.70000076293945,8.300000190734863,3.700000047683716,8.899999618530273,51.79999923706055,0.0,0,0,0,0,0,0,0.0,184,4
725315,4,57.0,54.29999923706055,6.300000190734863,7.300000190734863,13.0,55.0,0.25,0,0,0,0,0,0,0.0,109,6
725320,5,59.20000076293945,53.20000076293945,9.399999618530272,5.099999904632568,8.0,55.0,0.0099999997764825,0,0,0,0,0,0,0.0,148,3
725314,12,32.29999923706055,19.200000762939453,10.0,6.199999809265137,9.899999618530272,25.0,0.0,0,0,0,0,0,0,0.0,346,5
725327,3,46.79999923706055,35.79999923706055,9.5,10.100000381469728,16.899999618530273,41.0,0.0,0,0,0,0,0,0,0.0,90,1
725316,2,39.09999847412109,34.29999923706055,6.300000190734863,5.900000095367432,12.0,32.0,0.0,0,0,0,0,0,0,0.0,39,6
725305,2,23.39999961853028,14.399999618530272,10.0,9.699999809265137,20.0,16.0,0.0,0,0,0,0,0,0,0.0,33,0
725317,7,76.30000305175781,69.19999694824219,7.099999904632568,5.800000190734863,15.0,69.0999984741211,1.0299999713897705,0,0,0,0,0,0,0.0,192,5
725314,9,69.69999694824219,61.70000076293945,6.900000095367432,1.600000023841858,5.099999904632568,57.0,0.0,1,1,1,1,1,1,0.0,252,2
725317,8,67.30000305175781,59.5,7.300000190734863,8.100000381469727,13.0,60.79999923706055,0.0,1,1,1,1,1,1,1.0,241,5
725316,8,67.80000305175781,58.900001525878906,9.899999618530272,4.699999809265137,11.100000381469728,57.0,0.0,0,0,0,0,0,0,0.0,213,5
725316,2,27.200000762939453,19.700000762939453,8.800000190734863,5.900000095367432,11.100000381469728,23.0,0.0,0,0,0,0,0,0,0.0,46,6
725300,11,45.70000076293945,43.29999923706055,2.700000047683716,5.599999904632568,9.899999618530272,39.900001525878906,0.1700000017881393,0,0,0,0,0,0,0.0,328,1
725317,1,22.200000762939453,15.699999809265137,9.199999809265137,11.899999618530272,19.0,15.800000190734863,,0,0,0,0,0,0,1.0,8,3
725300,11,46.400001525878906,42.5,5.199999809265137,5.5,9.899999618530272,36.0,0.0,0,0,0,0,0,0,0.0,327,0
725314,11,50.20000076293945,36.29999923706055,10.0,6.300000190734863,11.100000381469728,39.20000076293945,0.0,0,0,0,0,0,0,1.0,315,2
725305,7,71.0999984741211,56.900001525878906,10.0,5.699999809265137,9.899999618530272,61.0,0.0,0,0,0,0,0,0,0.0,184,4
725317,11,40.29999923706055,28.100000381469727,10.0,3.200000047683716,8.0,26.600000381469727,0.0,0,0,0,0,0,0,1.0,316,3
725330,4,43.70000076293945,38.5,9.899999618530272,12.100000381469728,21.0,39.0,0.1599999964237213,0,0,0,0,0,0,0.0,111,1
725327,3,47.400001525878906,30.39999961853028,10.0,11.800000190734863,21.0,34.0,0.0,0,0,0,0,0,0,0.0,64,3
