,date,station_number,month,mean_temp,mean_dew_point,mean_sealevel_pressure,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_temperature,total_precipitation,snow,max_temperature_explicit_enc,day_of_year,day_of_week
133661,2008-12-22,725305,12,-0.699999988079071,-8.699999809265137,1029.699951171875,9.699999809265137,10.100000381469728,19.0,-5.800000190734863,0.0,0,1.0,357,0
133676,2008-11-26,725305,11,31.200000762939453,21.399999618530277,1018.0,10.0,2.700000047683716,7.0,21.0,0.0,0,0.0,331,2
133678,2008-08-04,725327,8,73.69999694824219,66.4000015258789,1014.2000122070312,9.600000381469728,5.900000095367432,16.899999618530273,68.0,0.2899999916553497,0,0.0,217,0
133687,2008-10-14,725315,10,65.5,57.70000076293945,1023.5999755859376,9.300000190734863,4.199999809265137,11.100000381469728,60.09999847412109,0.0,0,0.0,288,1
133692,2008-10-23,725305,10,49.0,31.200000762939453,1025.699951171875,9.899999618530272,8.600000381469727,14.0,37.900001525878906,0.0099999997764825,0,0.0,297,3
133708,2008-01-15,725305,1,17.899999618530273,11.199999809265137,1020.7000122070312,9.300000190734863,7.300000190734863,12.0,10.399999618530272,0.0,0,1.0,15,1
133713,2008-10-05,725314,10,61.70000076293945,49.900001525878906,1020.9000244140624,8.800000190734863,3.0,8.899999618530273,46.900001525878906,0.0,0,0.0,279,6
133737,2008-06-14,725316,6,74.30000305175781,59.79999923706055,1015.7999877929688,8.600000381469727,4.5,8.899999618530273,62.59999847412109,0.0,1,1.0,166,5
133746,2008-08-03,725300,8,73.0999984741211,59.29999923706055,1015.2000122070312,10.0,4.900000095367432,12.0,61.0,0.0,0,0.0,216,6
133760,2008-12-04,725315,12,20.899999618530277,15.399999618530272,1027.5,9.100000381469728,12.5,22.0,10.899999618530272,0.0,0,0.0,339,3
133765,2008-05-04,725327,5,50.5,35.20000076293945,1017.2000122070312,10.0,5.5,12.0,37.0,0.0,0,0.0,125,6
133782,2008-08-14,725315,8,68.30000305175781,60.59999847412109,1011.7000122070312,6.599999904632568,4.0,6.0,57.0,0.0099999997764825,1,0.0,227,3
133786,2008-09-11,725300,9,65.5,53.0,1020.2000122070312,10.0,7.800000190734863,15.0,48.0,0.0,0,0.0,255,3
133818,2009-08-03,725326,8,74.5999984741211,61.5,,10.0,7.400000095367432,15.0,64.4000015258789,0.0,0,1.0,215,0
133841,2009-11-02,725327,11,48.400001525878906,36.29999923706055,1020.5,9.899999618530272,7.300000190734863,12.0,42.79999923706055,0.0,0,1.0,306,0
133846,2009-03-16,725305,3,52.0,32.099998474121094,1020.5,9.899999618530272,3.299999952316284,7.0,39.0,0.0,0,0.0,75,0
133849,2009-02-14,725316,2,31.600000381469727,26.0,1019.7000122070312,7.599999904632568,11.199999809265137,15.899999618530272,28.399999618530277,0.0,0,1.0,45,5
133850,2009-02-14,725317,2,32.900001525878906,27.100000381469727,1018.5999755859376,8.199999809265137,11.899999618530272,18.100000381469727,30.0,0.0,0,0.0,45,5
133854,2009-02-28,725316,2,27.799999237060547,20.100000381469727,1025.199951171875,10.0,15.399999618530272,18.100000381469727,24.799999237060547,0.0,0,1.0,59,5
133911,2009-09-11,725326,9,67.0999984741211,59.20000076293945,,6.800000190734863,4.800000190734863,9.899999618530272,55.400001525878906,0.0,0,0.0,254,4
133956,2009-12-28,725326,12,23.0,17.899999618530273,,9.699999809265137,13.5,20.0,14.0,0.0,0,1.0,362,0
134045,2009-06-30,725314,6,79.5999984741211,55.59999847412109,1005.5999755859376,10.0,8.399999618530273,16.899999618530273,68.0,0.0,0,1.0,181,1
134059,2009-03-20,725300,3,31.799999237060547,18.600000381469727,1031.699951171875,10.0,6.199999809265137,12.0,23.0,0.0,0,0.0,79,4
134066,2009-11-18,725314,11,43.79999923706055,40.20000076293945,1013.7000122070312,9.699999809265137,6.699999809265137,8.899999618530273,41.0,0.0799999982118606,0,0.0,322,2
134071,2009-06-01,725300,6,64.0,52.29999923706055,1011.0,9.899999618530272,8.5,22.0,53.59999847412109,0.3100000023841858,0,1.0,152,0
134122,2009-07-08,725320,7,69.30000305175781,64.19999694824219,1012.0,8.199999809265137,5.900000095367432,13.0,64.0,0.0599999986588954,0,0.0,189,2
134133,2009-03-13,725315,3,28.799999237060547,18.100000381469727,1031.300048828125,10.0,7.199999809265137,11.100000381469728,19.399999618530277,0.0,0,1.0,72,4
134138,2009-01-22,725314,1,35.20000076293945,22.0,1014.7999877929688,9.800000190734863,2.5,7.0,19.0,0.0,0,0.0,22,3
134162,2009-06-02,725330,6,63.59999847412109,60.70000076293945,1016.2000122070312,5.599999904632568,6.599999904632568,14.0,55.0,0.3799999952316284,1,0.0,153,1
134164,2009-09-07,725315,9,68.4000015258789,60.400001525878906,1019.2000122070312,6.800000190734863,4.5,7.0,60.79999923706055,0.0,0,1.0,250,0
134212,2009-08-17,725330,8,76.5,70.0,1018.5,9.5,5.900000095367432,35.0,66.0,0.6299999952316284,0,0.0,229,0
134224,2009-08-02,725316,8,68.5,58.09999847412109,1015.0999755859376,9.699999809265137,4.800000190734863,8.899999618530273,59.0,0.0,0,0.0,214,6
134227,2009-07-04,725327,7,63.59999847412109,58.20000076293945,1017.7999877929688,9.0,1.7999999523162842,7.0,57.0,0.1500000059604644,0,0.0,185,5
134237,2009-07-24,725300,7,70.80000305175781,57.29999923706055,1011.9000244140624,10.0,5.599999904632568,15.899999618530272,60.79999923706055,0.0,0,1.0,205,4
134244,2009-09-06,725316,9,67.9000015258789,64.5,1021.0999755859376,5.199999809265137,4.900000095367432,8.899999618530273,64.0,0.699999988079071,0,0.0,249,6
134249,2009-05-22,725316,5,73.30000305175781,58.5,1019.9000244140624,9.800000190734863,3.0999999046325684,7.0,60.79999923706055,0.0,0,1.0,142,4
134250,2009-10-10,725330,10,47.20000076293945,40.400001525878906,1019.2999877929688,8.399999618530273,6.400000095367432,11.100000381469728,35.599998474121094,0.6100000143051147,1,1.0,283,5
134270,2009-10-20,725320,10,56.900001525878906,47.20000076293945,1016.0,10.0,7.0,11.100000381469728,41.0,0.0,0,0.0,293,1
134272,2009-06-13,725314,6,71.5999984741211,62.900001525878906,1013.0,7.400000095367432,2.700000047683716,8.0,59.0,0.0,0,0.0,164,5
134274,2009-12-31,725317,12,30.799999237060547,29.100000381469727,1017.9000244140624,5.099999904632568,7.900000095367432,15.0,19.0,0.0,0,0.0,365,3
134277,2009-10-26,725315,10,55.0,44.79999923706055,1017.7999877929688,9.399999618530272,5.5,8.0,50.0,0.0199999995529651,0,0.0,299,0
134284,2009-02-27,725317,2,40.5,36.5,1014.4000244140624,7.599999904632568,15.800000190734863,23.899999618530277,30.0,0.2399999946355819,0,0.0,58,4
134296,2009-10-25,725316,10,53.29999923706055,41.70000076293945,1014.5,10.0,7.300000190734863,12.0,43.0,0.0,0,0.0,298,6
134312,2009-03-14,725314,3,42.79999923706055,24.700000762939453,1021.4000244140624,10.0,5.599999904632568,9.899999618530272,30.0,0.0,0,0.0,73,5
134319,2009-06-06,725305,6,60.900001525878906,49.0,1012.7999877929688,9.899999618530272,5.199999809265137,13.0,54.0,0.0,0,0.0,157,5
134329,2009-03-24,725316,3,62.79999923706055,44.70000076293945,1011.7000122070312,9.800000190734863,18.0,29.899999618530277,55.400001525878906,0.0900000035762786,0,1.0,83,1
134369,2009-07-16,725316,7,74.19999694824219,62.0,1015.2000122070312,10.0,4.300000190734863,8.0,62.09999847412109,0.0,0,0.0,197,3
134402,2009-03-16,725330,3,44.5,28.5,1022.0999755859376,10.0,4.199999809265137,8.899999618530273,29.100000381469727,0.0,0,0.0,75,0
134406,2009-11-06,725315,11,47.400001525878906,32.5,1023.5,10.0,9.300000190734863,18.100000381469727,33.79999923706055,0.0,0,1.0,310,4
134462,2005-04-24,725326,4,39.900001525878906,18.299999237060547,,10.0,12.399999618530272,19.0,33.79999923706055,0.0,0,1.0,114,6
134516,2005-01-14,725314,1,18.200000762939453,9.5,1035.4000244140625,10.0,11.199999809265137,18.100000381469727,10.399999618530272,0.0,0,1.0,14,4
134651,2005-01-02,725326,1,38.70000076293945,35.20000076293945,,6.900000095367432,8.0,16.899999618530273,32.0,0.4399999976158142,0,0.0,2,6
134704,2005-09-18,725326,9,66.4000015258789,54.79999923706055,,9.800000190734863,3.700000047683716,8.0,53.59999847412109,0.0,0,1.0,261,6
134782,2005-06-04,725315,6,73.30000305175781,63.29999923706055,1010.0999755859376,6.5,10.300000190734863,18.100000381469727,57.20000076293945,0.0099999997764825,0,1.0,155,5
134787,2005-04-12,725305,4,50.79999923706055,35.5,1009.5,8.300000190734863,12.199999809265137,18.100000381469727,42.79999923706055,0.0299999993294477,0,1.0,102,1
134838,2005-08-02,725300,8,80.80000305175781,65.5,1018.0,7.699999809265137,5.099999904632568,11.100000381469728,64.9000015258789,0.0,1,0.0,214,1
134848,2005-12-22,725300,12,21.600000381469727,16.399999618530273,1018.7000122070312,5.099999904632568,6.800000190734863,14.0,3.0,0.0,1,0.0,356,3
134864,2005-09-23,725320,9,69.4000015258789,59.0,1017.0,9.600000381469728,10.199999809265137,14.0,64.0,0.0,0,0.0,266,4
134866,2005-03-17,725327,3,35.79999923706055,27.100000381469727,1016.2999877929688,9.899999618530272,4.599999904632568,11.100000381469728,30.0,0.0,0,0.0,76,3
134870,2005-01-05,725316,1,34.900001525878906,33.79999923706055,1017.2000122070312,7.300000190734863,15.300000190734863,23.899999618530277,32.0,0.7599999904632568,1,0.0,5,2
134872,2005-07-08,725305,7,71.80000305175781,53.59999847412109,1018.5,9.600000381469728,4.400000095367432,8.0,55.0,0.0,0,0.0,189,4
134881,2005-09-03,725300,9,70.19999694824219,52.20000076293945,1022.0999755859376,9.899999618530272,5.5,8.899999618530273,57.900001525878906,0.0,0,0.0,246,5
134884,2005-07-03,725305,7,69.5999984741211,53.09999847412109,1013.0999755859376,9.899999618530272,5.5,13.0,52.0,0.0,0,0.0,184,6
134885,2005-02-19,725320,2,26.399999618530277,16.399999618530273,1027.5999755859375,9.699999809265137,5.5,12.0,16.0,0.0,0,0.0,50,5
134915,2005-10-23,725320,10,42.20000076293945,31.799999237060547,1014.0999755859376,9.699999809265137,6.199999809265137,13.0,35.599998474121094,,1,1.0,296,6
134916,2005-08-04,725320,8,84.0999984741211,69.19999694824219,1015.5,7.699999809265137,8.699999809265137,11.100000381469728,73.0,0.0199999995529651,0,0.0,216,3
134943,2005-09-26,725330,9,68.0,63.09999847412109,1010.7000122070312,6.0,8.399999618530273,13.0,64.0,1.6299999952316284,1,0.0,269,0
134945,2005-03-23,725305,3,36.70000076293945,27.100000381469727,1013.7999877929688,9.399999618530272,14.100000381469728,16.899999618530273,32.0,0.0,0,0.0,82,2
134958,2005-11-17,725326,11,18.700000762939453,9.0,,10.0,9.600000381469728,22.899999618530277,10.399999618530272,0.0,0,0.0,321,3
134971,2005-06-18,725317,6,63.70000076293945,52.0,1015.2000122070312,10.0,7.099999904632568,12.0,51.09999847412109,0.0,0,0.0,169,5
134988,2005-09-21,725300,9,70.5999984741211,54.79999923706055,1018.7000122070312,9.899999618530272,5.5,12.0,53.09999847412109,0.0,0,0.0,264,2
134994,2005-08-19,725327,8,77.80000305175781,70.5999984741211,1010.9000244140624,9.300000190734863,8.600000381469727,13.0,71.5999984741211,0.0,0,1.0,231,4
135007,2005-09-12,725330,9,71.80000305175781,55.29999923706055,1021.0,8.300000190734863,2.5999999046325684,7.0,54.0,0.0,1,0.0,255,0
135016,2005-10-02,725317,10,70.5999984741211,62.5,1021.0999755859376,7.599999904632568,7.099999904632568,13.0,60.79999923706055,0.0,0,1.0,275,6
135043,2005-04-09,725305,4,53.5,31.700000762939453,1016.0999755859376,10.0,7.599999904632568,14.0,37.900001525878906,0.0,0,0.0,99,5
135057,2005-09-05,725317,9,72.0999984741211,56.900001525878906,1024.0999755859375,10.0,4.800000190734863,8.899999618530273,57.900001525878906,0.0,0,0.0,248,0
135089,2005-11-23,725320,11,43.0,30.200000762939453,1002.2000122070312,10.0,10.399999618530272,20.0,32.0,0.0,0,0.0,327,2
135110,2005-08-07,725320,8,74.9000015258789,57.29999923706055,1018.7000122070312,9.800000190734863,1.2999999523162842,5.099999904632568,61.0,0.0,0,0.0,219,6
135128,2006-10-24,725327,10,43.20000076293945,27.700000762939453,1022.5,10.0,3.799999952316284,7.0,41.0,0.0,0,1.0,297,1
135157,2006-05-30,725327,5,75.0,68.0,1018.0,9.699999809265137,6.099999904632568,15.0,68.0,0.0,0,0.0,150,1
135181,2006-02-04,725315,2,29.399999618530277,24.5,1009.7999877929688,9.0,14.600000381469728,19.0,26.100000381469727,,0,0.0,35,5
135186,2006-01-10,725320,1,33.20000076293945,26.700000762939453,1027.4000244140625,8.0,3.5,12.0,28.0,0.0,0,0.0,10,1
135221,2006-07-18,725315,7,79.30000305175781,72.0,1015.0999755859376,7.0,5.900000095367432,14.0,69.80000305175781,0.0,0,1.0,199,1
135223,2006-02-21,725317,2,30.299999237060547,18.899999618530277,1018.0999755859376,9.899999618530272,7.099999904632568,11.100000381469728,21.200000762939453,0.0,0,1.0,52,1
135256,2006-02-26,725320,2,25.899999618530277,3.799999952316284,1034.5999755859375,10.0,4.400000095367432,8.0,14.0,0.0,0,0.0,57,6
135289,2006-03-09,725326,3,46.5,44.0,,3.5,7.300000190734863,13.0,39.20000076293945,0.6100000143051147,0,1.0,68,3
135315,2006-11-28,725326,11,55.900001525878906,50.400001525878906,,8.199999809265137,6.099999904632568,9.899999618530272,51.79999923706055,0.3400000035762787,0,0.0,332,1
135317,2006-01-10,725326,1,28.899999618530277,22.5,,8.899999618530273,3.5,11.100000381469728,19.399999618530277,0.0,0,0.0,10,1
135378,2006-01-24,725326,1,33.099998474121094,27.0,,7.599999904632568,15.600000381469728,27.0,19.399999618530277,0.0099999997764825,0,0.0,24,1
135405,2006-11-03,725326,11,26.899999618530277,13.699999809265137,,10.0,3.0999999046325684,9.899999618530272,14.0,0.0,0,1.0,307,4
135442,2006-03-18,725326,3,31.700000762939453,16.799999237060547,,10.0,5.0,9.899999618530272,23.0,0.0,0,0.0,77,5
135449,2006-06-08,725315,6,75.0,55.20000076293945,1014.7999877929688,9.5,7.900000095367432,13.0,59.0,0.0,0,0.0,159,3
135455,2006-08-08,725326,8,70.9000015258789,61.79999923706055,,10.0,6.199999809265137,11.100000381469728,62.59999847412109,0.0,0,0.0,220,1
135458,2006-05-17,725330,5,56.20000076293945,48.79999923706055,1005.2999877929688,8.399999618530273,7.300000190734863,14.0,48.20000076293945,0.0,0,1.0,137,2
135460,2006-02-17,725305,2,21.299999237060547,13.699999809265137,1028.0999755859375,9.100000381469728,14.5,21.0,15.100000381469728,0.7699999809265137,1,0.0,48,4
135461,2006-05-26,725315,5,73.5999984741211,61.400001525878906,1004.0,9.5,11.0,15.899999618530272,62.59999847412109,0.0,0,1.0,146,4
135514,2006-12-07,725315,12,20.0,11.399999618530272,1031.4000244140625,9.600000381469728,15.899999618530272,22.0,10.399999618530272,0.0,0,1.0,341,3
135515,2006-07-20,725317,7,78.19999694824219,72.30000305175781,1015.2000122070312,4.5,7.099999904632568,25.100000381469727,71.0999984741211,0.7799999713897705,1,0.0,201,3
135546,2006-06-24,725320,6,72.30000305175781,51.79999923706055,1019.9000244140624,10.0,4.699999809265137,8.0,57.20000076293945,0.0,0,1.0,175,5
135549,2006-04-19,725330,4,56.09999847412109,40.70000076293945,1014.2999877929688,10.0,10.300000190734863,15.0,44.59999847412109,0.0,0,1.0,109,2
135551,2006-01-11,725316,1,41.900001525878906,36.5,1012.5999755859376,7.5,11.199999809265137,15.899999618530272,34.0,0.2199999988079071,0,0.0,11,2
135554,2006-07-03,725315,7,80.80000305175781,67.19999694824219,1017.2999877929688,7.5,7.199999809265137,15.899999618530272,69.80000305175781,0.0,0,1.0,184,0
135557,2006-02-24,725305,2,29.5,14.0,1024.0999755859375,10.0,9.600000381469728,21.0,15.100000381469728,0.0,0,0.0,55,4
135560,2006-03-17,725320,3,37.20000076293945,25.799999237060547,1026.4000244140625,9.600000381469728,7.699999809265137,14.0,30.200000762939453,0.0,0,1.0,76,4
135561,2006-08-28,725330,8,72.9000015258789,69.5999984741211,1013.2999877929688,5.900000095367432,6.699999809265137,11.100000381469728,69.0999984741211,0.050000000745058,0,0.0,240,0
135578,2006-02-05,725320,2,22.899999618530277,14.100000381469728,1012.5999755859376,10.0,9.100000381469728,14.0,17.600000381469727,0.0,0,1.0,36,6
135582,2006-08-08,725320,8,73.80000305175781,63.70000076293945,1021.2000122070312,9.699999809265137,6.900000095367432,12.0,69.80000305175781,0.0,0,1.0,220,1
135584,2006-12-28,725300,12,39.29999923706055,30.700000762939453,1019.9000244140624,10.0,6.800000190734863,9.899999618530272,28.200000762939453,0.0,0,0.0,362,3
135592,2006-06-24,725317,6,73.0999984741211,62.09999847412109,1018.7000122070312,10.0,4.400000095367432,8.0,62.59999847412109,0.0,0,1.0,175,5
135601,2006-09-04,725316,9,69.5999984741211,57.59999847412109,1019.2999877929688,10.0,4.699999809265137,8.0,62.09999847412109,0.0,0,0.0,247,0
135614,2006-01-02,725317,1,56.09999847412109,50.79999923706055,1000.2000122070312,8.199999809265137,9.399999618530272,13.0,48.20000076293945,0.050000000745058,0,1.0,2,0
135634,2006-07-15,725317,7,80.0,70.0,1017.5999755859376,9.800000190734863,3.400000095367432,7.0,69.80000305175781,0.0,0,1.0,196,5
135635,2006-02-24,725320,2,33.5,15.5,1024.9000244140625,10.0,9.899999618530272,21.0,23.0,0.0,0,1.0,55,4
135660,2006-03-08,725300,3,43.29999923706055,34.20000076293945,1010.7999877929688,7.900000095367432,8.899999618530273,15.0,37.400001525878906,0.1500000059604644,0,1.0,67,2
135679,2006-06-29,725330,6,66.30000305175781,55.400001525878906,1019.7000122070312,9.199999809265137,5.900000095367432,11.100000381469728,54.0,0.0099999997764825,0,0.0,180,3
135693,2006-05-07,725327,5,53.400001525878906,37.59999847412109,1017.4000244140624,10.0,3.400000095367432,8.0,37.900001525878906,0.0,0,0.0,127,6
135698,2006-04-10,725320,4,54.29999923706055,34.79999923706055,1019.9000244140624,10.0,9.600000381469728,18.100000381469727,42.79999923706055,0.0,0,1.0,100,0
135755,2006-02-19,725320,2,8.199999809265137,-3.5,1036.699951171875,10.0,4.5,11.100000381469728,-2.900000095367432,0.0,0,0.0,50,6
135767,2006-08-16,725330,8,66.5999984741211,51.20000076293945,1021.5999755859376,10.0,2.700000047683716,8.899999618530273,51.09999847412109,0.0,0,1.0,228,2
135778,2006-04-04,725317,4,44.79999923706055,30.700000762939453,1020.5,10.0,10.800000190734863,19.0,34.0,0.0,0,0.0,94,1
135808,2006-12-29,725315,12,41.09999847412109,36.0,1029.0999755859375,9.800000190734863,6.199999809265137,11.100000381469728,30.0,0.0,0,0.0,363,4
135886,2007-04-01,725320,4,56.900001525878906,44.0,1005.2000122070312,9.600000381469728,14.600000381469728,27.0,50.0,0.3300000131130218,0,0.0,91,6
135888,2007-06-26,725317,6,76.4000015258789,68.69999694824219,1021.0999755859376,8.899999618530273,6.199999809265137,14.0,71.5999984741211,0.0,0,1.0,177,1
135928,2007-04-26,725314,4,62.5,55.20000076293945,1005.2000122070312,10.0,9.600000381469728,18.100000381469727,53.59999847412109,0.1500000059604644,0,1.0,116,3
135938,2007-10-10,725305,10,50.900001525878906,36.59999847412109,1013.7000122070312,10.0,10.800000190734863,15.0,45.0,0.0,0,0.0,283,2
135958,2007-03-09,725317,3,46.09999847412109,30.0,1017.9000244140624,10.0,6.5,11.100000381469728,35.599998474121094,0.0,0,1.0,68,4
135963,2007-02-19,725305,2,25.200000762939453,16.399999618530273,1010.4000244140624,9.399999618530272,12.300000190734863,22.0,14.0,0.0,0,1.0,50,0
135969,2007-04-21,725316,4,59.20000076293945,40.5,1022.2999877929688,10.0,5.699999809265137,13.0,42.79999923706055,0.0,0,1.0,111,5
135983,2007-04-14,725326,4,42.59999847412109,28.5,,9.899999618530272,4.599999904632568,14.0,35.599998474121094,0.0,0,0.0,104,5
136008,2007-01-13,725326,1,28.399999618530277,23.799999237060547,,7.5,8.899999618530273,15.0,26.600000381469727,0.050000000745058,0,0.0,13,5
136033,2007-09-17,725326,9,67.80000305175781,49.59999847412109,,10.0,6.199999809265137,9.899999618530272,53.59999847412109,0.0,0,1.0,260,0
136056,2007-03-21,725326,3,48.900001525878906,42.400001525878906,,6.0,7.599999904632568,15.0,41.0,0.7200000286102295,0,1.0,80,2
136059,2007-08-31,725326,8,65.5,53.400001525878906,,9.5,2.5999999046325684,8.0,50.0,0.0,0,0.0,243,4
136154,2007-10-09,725327,10,66.5,50.70000076293945,1014.7999877929688,9.800000190734863,8.300000190734863,20.0,52.0,0.1000000014901161,0,0.0,282,1
136155,2007-08-27,725316,8,72.80000305175781,56.59999847412109,1018.2000122070312,10.0,4.099999904632568,8.899999618530273,57.0,0.0,0,0.0,239,0
136195,2007-02-26,725320,2,30.600000381469727,23.0,1006.7000122070312,8.699999809265137,12.800000190734863,19.0,28.399999618530277,0.0099999997764825,0,1.0,57,0
136234,2007-10-09,725317,10,68.80000305175781,51.59999847412109,1016.7999877929688,9.899999618530272,9.399999618530272,15.899999618530272,53.09999847412109,0.0,0,0.0,282,1
136250,2007-11-02,725316,11,43.79999923706055,28.0,1024.699951171875,10.0,2.400000095367432,8.0,28.0,0.0,0,0.0,306,4
136251,2007-02-10,725316,2,14.5,-0.699999988079071,1028.5,10.0,8.699999809265137,14.0,6.800000190734863,0.0,0,1.0,41,5
136262,2007-02-26,725314,2,37.29999923706055,24.100000381469727,1009.5999755859376,10.0,8.199999809265137,15.0,30.200000762939453,0.0,0,1.0,57,0
136268,2007-12-31,725320,12,27.5,22.700000762939453,1011.0,5.0,3.400000095367432,8.0,21.0,,1,0.0,365,0
136289,2007-12-24,725330,12,25.799999237060547,17.700000762939453,1015.2000122070312,9.600000381469728,19.100000381469727,28.899999618530277,23.0,0.0,0,1.0,358,0
136292,2007-07-19,725330,7,73.0,67.4000015258789,1009.7000122070312,8.0,8.600000381469727,15.0,66.0,0.7799999713897705,0,0.0,200,3
136316,2007-10-28,725305,10,42.900001525878906,28.399999618530277,1034.0999755859375,10.0,2.5,8.899999618530273,30.200000762939453,0.0,0,1.0,301,6
136347,2007-03-05,725320,3,33.70000076293945,22.5,1025.5,10.0,6.099999904632568,9.899999618530272,28.0,0.0,0,1.0,64,0
136351,2007-09-14,725327,9,61.09999847412109,45.09999847412109,1014.5999755859376,10.0,5.5,9.899999618530272,55.0,0.0,0,0.0,257,4
136395,2007-01-11,725317,1,39.70000076293945,24.600000381469727,1020.5999755859376,10.0,14.100000381469728,16.899999618530273,35.099998474121094,0.0,0,0.0,11,3
136410,2007-11-07,725317,11,33.0,22.200000762939453,1027.199951171875,9.899999618530272,5.300000190734863,8.0,24.100000381469727,0.0,0,0.0,311,2
136423,2007-07-08,725330,7,77.4000015258789,61.70000076293945,1011.2000122070312,9.5,8.899999618530273,14.0,54.0,0.0,0,0.0,189,6
136430,2007-12-06,725314,12,27.5,19.799999237060547,1024.0999755859375,9.5,6.599999904632568,9.899999618530272,19.399999618530277,0.050000000745058,1,1.0,340,3
136437,2007-03-20,725320,3,44.400001525878906,27.100000381469727,1027.699951171875,10.0,8.800000190734863,16.899999618530273,33.79999923706055,0.0,0,1.0,79,1
136447,2007-06-25,725327,6,73.30000305175781,66.5999984741211,1019.0999755859376,4.900000095367432,3.799999952316284,8.899999618530273,64.0,,1,0.0,176,0
136449,2007-10-15,725320,10,63.79999923706055,50.20000076293945,1013.0,9.800000190734863,4.599999904632568,13.0,53.09999847412109,0.0299999993294477,0,0.0,288,0
136455,2007-12-06,725316,12,22.899999618530277,14.199999809265137,1024.300048828125,10.0,5.099999904632568,9.899999618530272,14.0,0.0,0,0.0,340,3
136478,2007-08-02,725330,8,80.0,64.69999694824219,1015.9000244140624,8.699999809265137,2.400000095367432,9.899999618530272,64.0,0.0,0,0.0,214,3
136502,2008-10-17,725316,10,46.09999847412109,38.70000076293945,1025.4000244140625,10.0,3.799999952316284,8.0,39.0,0.0,0,0.0,291,4
136756,2008-07-21,725305,7,76.0999984741211,68.19999694824219,1012.7999877929688,9.100000381469728,4.5,13.0,69.80000305175781,0.0099999997764825,0,1.0,203,0
136805,2008-09-08,725315,9,63.70000076293945,58.29999923706055,1019.9000244140624,9.5,4.099999904632568,12.0,55.400001525878906,0.0099999997764825,0,1.0,252,0
136806,2008-03-30,725314,3,51.09999847412109,44.5,1019.0999755859376,8.399999618530273,7.199999809265137,13.0,46.0,0.3700000047683716,0,0.0,90,6
136831,2008-11-25,725330,11,33.900001525878906,27.799999237060547,1013.5999755859376,9.300000190734863,13.100000381469728,16.899999618530273,28.200000762939453,0.0399999991059303,0,0.0,330,1
136839,2008-05-30,725300,5,63.29999923706055,52.70000076293945,1012.2000122070312,9.399999618530272,8.699999809265137,25.100000381469727,42.09999847412109,0.0199999995529651,0,0.0,151,4
136853,2008-09-07,725326,9,62.900001525878906,52.0,,10.0,5.099999904632568,13.0,51.79999923706055,0.0,0,1.0,251,6
136855,2008-04-05,725305,4,48.59999847412109,33.29999923706055,1015.0,8.899999618530273,6.5,13.0,33.099998474121094,0.0,0,0.0,96,5
136856,2008-03-26,725315,3,45.09999847412109,30.200000762939453,1019.7999877929688,10.0,4.599999904632568,8.899999618530273,30.200000762939453,0.0,0,1.0,86,2
136861,2008-10-12,725320,10,72.5999984741211,59.0,1023.7000122070312,10.0,4.400000095367432,9.899999618530272,60.79999923706055,0.0,0,1.0,286,6
136866,2008-12-01,725300,12,29.600000381469727,25.700000762939453,997.2000122070312,3.400000095367432,14.199999809265137,22.0,24.100000381469727,1.090000033378601,1,0.0,336,0
136868,2008-10-06,725330,10,58.59999847412109,41.5,1026.0,10.0,9.300000190734863,15.0,50.0,0.0,0,1.0,280,0
136875,2008-10-05,725316,10,59.0,42.900001525878906,1022.5999755859376,10.0,5.199999809265137,11.100000381469728,43.0,0.0,0,0.0,279,6
136884,2008-08-18,725315,8,68.19999694824219,56.79999923706055,1017.0,9.899999618530272,4.599999904632568,7.0,55.400001525878906,0.0,0,1.0,231,0
136890,2008-06-13,725314,6,75.30000305175781,66.69999694824219,1014.5999755859376,9.5,4.400000095367432,9.899999618530272,68.0,0.1400000005960464,0,0.0,165,4
136897,2008-08-20,725320,8,73.9000015258789,61.400001525878906,1018.4000244140624,8.899999618530273,4.199999809265137,7.0,64.4000015258789,0.0,0,1.0,233,2
136904,2008-12-31,725314,12,30.299999237060547,15.800000190734863,1027.199951171875,10.0,13.399999618530272,25.100000381469727,23.0,0.0,0,0.0,366,2
136907,2008-11-10,725317,11,31.700000762939453,22.0,1023.2000122070312,9.899999618530272,3.700000047683716,8.899999618530273,21.0,0.0,0,0.0,315,0
136916,2008-12-05,725320,12,14.399999618530272,4.699999809265137,1031.9000244140625,10.0,6.5,14.0,6.800000190734863,0.0,0,1.0,340,4
136933,2008-09-12,725330,9,70.9000015258789,66.30000305175781,1017.0999755859376,6.699999809265137,6.199999809265137,11.100000381469728,69.0999984741211,0.4300000071525574,0,1.0,256,4
136935,2008-07-05,725316,7,69.69999694824219,58.400001525878906,1016.7000122070312,7.599999904632568,1.7999999523162842,8.0,57.20000076293945,0.0099999997764825,1,1.0,187,5
136940,2008-11-26,725300,11,32.099998474121094,20.799999237060547,1018.2000122070312,10.0,3.5999999046325684,8.0,24.799999237060547,0.0,0,1.0,331,2
136943,2008-10-15,725316,10,65.0999984741211,60.79999923706055,1018.5,8.399999618530273,6.900000095367432,20.0,57.0,0.4799999892711639,0,0.0,289,2
136997,2008-04-15,725300,4,44.09999847412109,24.600000381469727,1023.9000244140624,10.0,8.600000381469727,20.0,30.200000762939453,0.0,0,1.0,106,1
